machine_name,endpoint_url,opc_path,node_id,display_name,browse_name,data_type,parent_branch,sample_value,discovered_at
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[87]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[87].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[87]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[87].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[88]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[88].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[88]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[88].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[89]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[89].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[89]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[89].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[90]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[90].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[90]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[90].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[91]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[91].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[91]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[91].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[92]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[92].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[92]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[92].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:56
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[93]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[93].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[93]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[93].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[94]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[94].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[94]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[94].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[95]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[95].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[95]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[95].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[96]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[96].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[96]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[96].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[97]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[97].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[97]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[97].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[98]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[98].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[98]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[98].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[99]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[99].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[99]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[99].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[100]/msOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[100].msOffset,msOffset,msOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Alarmsystem/ActiveAlarms/Time/Time[100]/utcOffset,ns=6;s=::AsGlobalPV:OPC.Alarmsystem.ActiveAlarms.Time[100].utcOffset,utcOffset,utcOffset,Int32,Alarmsystem,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Chiller/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Chiller.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Adjusting_Motors/Failure/Failure[0]/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Adjusting_Motors.Failure[0].Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Adjusting_Motors/Failure/Failure[1]/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Adjusting_Motors.Failure[1].Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Adjusting_Motors/Failure/Failure[2]/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Adjusting_Motors.Failure[2].Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Adjusting_Motors/Failure/Failure[3]/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Adjusting_Motors.Failure[3].Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Adjusting_Motors/Failure/Failure[4]/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Adjusting_Motors.Failure[4].Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Adjusting_Motors/Failure/Failure[5]/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Adjusting_Motors.Failure[5].Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/IO_Check/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.IO_Check.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/General/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.General.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Visualization/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Visualization.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Unwinder_1/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Unwinder_1.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Unwinder_2/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Unwinder_2.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Splicestelle/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Splicestelle.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Web_Accumulator_1/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Web_Accumulator_1.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Web_Accumulator_2/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Web_Accumulator_2.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Dancer_Unwinder/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Dancer_Unwinder.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Web_Edge_Control_1/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Web_Edge_Control_1.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Ionization/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Ionization.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Laser/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Laser.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Base_Frame_Film_Auidance/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Base_Frame_Film_Auidance.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Needling/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Needling.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Metal_Detector_Film/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Metal_Detector_Film.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Rotary_Die_Cutter/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Rotary_Die_Cutter.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Dancer/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Dancer.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Web_Edge_Control_2/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Web_Edge_Control_2.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Folding/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Folding.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Extruder/Failure_Temperature/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Extruder.Failure_Temperature.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Extruder/Failures/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Extruder.Failures.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Monitoring_Seam_Pasting/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Monitoring_Seam_Pasting.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Web_Guide/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Web_Guide.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Base_Frame_Tube_Machine/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Base_Frame_Tube_Machine.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Draw_With_Seam_Chill_Roller/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Draw_With_Seam_Chill_Roller.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Metal_Detector/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Metal_Detector.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Hotmelt/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Hotmelt.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Hotair/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Hotair.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Draw_With_Print_Mark_Control/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Draw_With_Print_Mark_Control.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Base_Frame_Transfer_Station/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Base_Frame_Transfer_Station.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Tear_Off_Unit/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Tear_Off_Unit.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Draw_Speed_Up/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Draw_Speed_Up.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/SFB_Waste/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.SFB_Waste.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Transportation_Transfer_Station/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Transportation_Transfer_Station.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:57
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/Fan_Suction_Belt/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.Fan_Suction_Belt.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Angle_Transfer_Station/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Angle_Transfer_Station.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Conveyor_Belt/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Conveyor_Belt.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_PerforShrinkOperatorSide/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_PerforShrinkOperatorSide.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Aligner/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Aligner.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Base_Frame/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Base_Frame.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Transportation/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Transportation.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Transportation_Bottom_Side/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Transportation_Bottom_Side.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Head_Trimmer/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Head_Trimmer.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Bottom_Trimmer/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Bottom_Trimmer.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Perforation_Shrink/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Perforation_Shrink.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Fan_Air_Heater/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Fan_Air_Heater.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Pre_Break/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Pre_Break.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Hotair/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Hotair.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Ionization/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Ionization.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Stack_Delivery/Warning/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Stack_Delivery.Warning.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Failure/TCS_1_Stack_Delivery/Failures/Failures,ns=6;s=::AsGlobalPV:OPC.Failure.TCS_1_Stack_Delivery.Failures.Failures,Failures,Failures,UInt32,Failure,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/SFB_Control/Actual_Speed,ns=6;s=::AsGlobalPV:OPC.SFB_Control.Actual_Speed,Actual_Speed,Actual_Speed,Int16,SFB_Control,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/SFB_Control/Set_Speed,ns=6;s=::AsGlobalPV:OPC.SFB_Control.Set_Speed,Set_Speed,Set_Speed,Int16,SFB_Control,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Actual/Set_Speed,ns=6;s=::AsGlobalPV:OPC.Actual.Set_Speed,Set_Speed,Set_Speed,Int16,Actual,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/Actual/Speed_Scale,ns=6;s=::AsGlobalPV:OPC.Actual.Speed_Scale,Speed_Scale,Speed_Scale,Int16,Actual,,2026-06-10T16:50:58
Pinch 19,opc.tcp://192.168.11.22:4840,Objects/PLC/Modules/<Default>/Global PV/OPC/SFB_Format/A,ns=6;s=::AsGlobalPV:OPC.SFB_Format.A,A,A,Float,SFB_Format,,2026-06-10T16:50:58
