machine_name,endpoint_url,opc_path,node_id,display_name,browse_name,data_type,parent_branch,sample_value,discovered_at
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Aktuelles_Format,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Aktuelles_Format,Aktuelles_Format,Aktuelles_Format,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Average,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Average,Average,Average,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Length,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Length,Length,Length,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Druckanzeige_0,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Druckanzeige_0,Druckanzeige_0,Druckanzeige_0,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Druckanzeige_1,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Druckanzeige_1,Druckanzeige_1,Druckanzeige_1,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Druckanzeige_2,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Druckanzeige_2,Druckanzeige_2,Druckanzeige_2,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Druckanzeige_3,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Druckanzeige_3,Druckanzeige_3,Druckanzeige_3,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Druckanzeige_4,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Druckanzeige_4,Druckanzeige_4,Druckanzeige_4,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Aktuelle_Geschwindigkeit,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Aktuelle_Geschwindigkeit,Aktuelle_Geschwindigkeit,Aktuelle_Geschwindigkeit,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Zaehler_Messer,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Zaehler_Messer,Zaehler_Messer,Zaehler_Messer,UInt32,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Zaehler_Einsatz,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Zaehler_Einsatz,Zaehler_Einsatz,Zaehler_Einsatz,UInt32,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Pressure_A,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Pressure_A,Pressure_A,Pressure_A,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Max_Pressure_A,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Max_Pressure_A,Max_Pressure_A,Max_Pressure_A,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Pressure_B,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Pressure_B,Pressure_B,Pressure_B,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/Max_Pressure_B,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.Max_Pressure_B,Max_Pressure_B,Max_Pressure_B,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER/para/Bahnspannung,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER.para.Bahnspannung,Bahnspannung,Bahnspannung,Float,para,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER/para/AdjM,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER.para.AdjM,AdjM,AdjM,Float,para,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER.state.state,state,state,UInt32,state,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER/state/dancer,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER.state.dancer,dancer,dancer,Float,state,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER/state/AdjM,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER.state.AdjM,AdjM,AdjM,Float,state,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER_ABWICKLER/para/Bahnspannung,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER_ABWICKLER.para.Bahnspannung,Bahnspannung,Bahnspannung,Float,para,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER_ABWICKLER/para/Bahnspannung_Rollenwechsel,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER_ABWICKLER.para.Bahnspannung_Rollenwechsel,Bahnspannung_Rollenwechsel,Bahnspannung_Rollenwechsel,Float,para,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER_ABWICKLER/para/Dauer_Offset,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER_ABWICKLER.para.Dauer_Offset,Dauer_Offset,Dauer_Offset,Float,para,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER_ABWICKLER/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER_ABWICKLER.state.state,state,state,UInt32,state,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TAENZER_ABWICKLER/state/dancer,ns=6;s=::AsGlobalPV:HMI_SFB_TAENZER_ABWICKLER.state.dancer,dancer,dancer,Float,state,,2026-06-10T16:58:38
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_TUBESCAN/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_TUBESCAN.state.state,state,state,UInt32,state,,2026-06-10T16:58:39
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_UEBERWACHUNG/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_UEBERWACHUNG.state.state,state,state,UInt32,state,,2026-06-10T16:58:40
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/Offset,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.Offset,Offset,Offset,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PosRegisterVorderkante,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PosRegisterVorderkante,PosRegisterVorderkante,PosRegisterVorderkante,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PosRegisterHinterkante,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PosRegisterHinterkante,PosRegisterHinterkante,PosRegisterHinterkante,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointA/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointA.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointA/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointA.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointA/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointA.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointB/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointB.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointB/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointB.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointB/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointB.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointC/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointC.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointC/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointC.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointC/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointC.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointD/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointD.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointD/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointD.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointD/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointD.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointE/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointE.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointE/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointE.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointE/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointE.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointF/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointF.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointF/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointF.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointF/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointF.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointG/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointG.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointG/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointG.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointG/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointG.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointH/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointH.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointH/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointH.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointH/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointH.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointI/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointI.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointI/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointI.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointI/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointI.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointJ/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointJ.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointJ/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointJ.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointJ/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointJ.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointK/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointK.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointK/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointK.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointK/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointK.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointL/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointL.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointL/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointL.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointL/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointL.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointM/CompareValue,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointM.CompareValue,CompareValue,CompareValue,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointM/WarningLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointM.WarningLimit,WarningLimit,WarningLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/para/PointM/ErrorLimit,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.para.PointM.ErrorLimit,ErrorLimit,ErrorLimit,Float,para,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/GemessenGesamtLaengeFormat,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.GemessenGesamtLaengeFormat,GemessenGesamtLaengeFormat,GemessenGesamtLaengeFormat,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointA_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointA_Value,PointA_Value,PointA_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointB_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointB_Value,PointB_Value,PointB_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointC_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointC_Value,PointC_Value,PointC_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointD_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointD_Value,PointD_Value,PointD_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointE_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointE_Value,PointE_Value,PointE_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointF_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointF_Value,PointF_Value,PointF_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointG_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointG_Value,PointG_Value,PointG_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointH_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointH_Value,PointH_Value,PointH_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointI_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointI_Value,PointI_Value,PointI_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointJ_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointJ_Value,PointJ_Value,PointJ_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointK_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointK_Value,PointK_Value,PointK_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointL_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointL_Value,PointL_Value,PointL_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointM_Value,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointM_Value,PointM_Value,PointM_Value,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_STAGGERED_CUT_MONITORING/state/PointC_Average,ns=6;s=::AsGlobalPV:HMI_STAGGERED_CUT_MONITORING.state.PointC_Average,PointC_Average,PointC_Average,Float,state,,2026-06-10T16:58:41
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BEUTELOEFFNER/para/Offset_Vorderkante,ns=6;s=::AsGlobalPV:HMI_TCS_1_BEUTELOEFFNER.para.Offset_Vorderkante,Offset_Vorderkante,Offset_Vorderkante,Float,para,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BEUTELOEFFNER/para/Dauer_Vorderkante,ns=6;s=::AsGlobalPV:HMI_TCS_1_BEUTELOEFFNER.para.Dauer_Vorderkante,Dauer_Vorderkante,Dauer_Vorderkante,Float,para,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BEUTELOEFFNER/para/Offset_Hinterkante,ns=6;s=::AsGlobalPV:HMI_TCS_1_BEUTELOEFFNER.para.Offset_Hinterkante,Offset_Hinterkante,Offset_Hinterkante,Float,para,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BEUTELOEFFNER/para/Dauer_Hinterkante,ns=6;s=::AsGlobalPV:HMI_TCS_1_BEUTELOEFFNER.para.Dauer_Hinterkante,Dauer_Hinterkante,Dauer_Hinterkante,Float,para,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BEUTELOEFFNER/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_1_BEUTELOEFFNER.state.state,state,state,UInt32,state,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BODENBESCHNITT/para/Getriebe_Faktor,ns=6;s=::AsGlobalPV:HMI_TCS_1_BODENBESCHNITT.para.Getriebe_Faktor,Getriebe_Faktor,Getriebe_Faktor,Float,para,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BODENBESCHNITT/para/Handrad,ns=6;s=::AsGlobalPV:HMI_TCS_1_BODENBESCHNITT.para.Handrad,Handrad,Handrad,Float,para,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BODENBESCHNITT/state/state,ns=6;s=::AsGlobalPV:HMI_TCS_1_BODENBESCHNITT.state.state,state,state,UInt32,state,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BODENBESCHNITT/valve/Messer_Senken/para/ToggleOnTime,ns=6;s=::AsGlobalPV:HMI_TCS_1_BODENBESCHNITT.valve.Messer_Senken.para.ToggleOnTime,ToggleOnTime,ToggleOnTime,Float,para,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BODENBESCHNITT/valve/Messer_Senken/para/ToggleOffTime,ns=6;s=::AsGlobalPV:HMI_TCS_1_BODENBESCHNITT.valve.Messer_Senken.para.ToggleOffTime,ToggleOffTime,ToggleOffTime,Float,para,,2026-06-10T16:58:42
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_TCS_1_BODENBESCHNITT/valve/Messer_Senken/state/ImageNumber,ns=6;s=::AsGlobalPV:HMI_TCS_1_BODENBESCHNITT.valve.Messer_Senken.state.ImageNumber,ImageNumber,ImageNumber,Int16,state,,2026-06-10T16:58:42
